100;0;50;0;0.09162581899999989;0
107;0;50;0;0.1507239690000004;0
105;0;50;0;0.21311876900000026;0
101;0;50;0;0.28088512000000065;0
106;0;50;0;0.3437083260000007;0
103;0;50;0;0.41031244500000064;0
96;0;50;0;0.47582465500000026;0
103;0;50;0;0.5367423240000004;0
102;0;50;0;0.6012179700000004;0
100;1;50;0;0.663642394;1
107;1;50;0;0.72712413;1
102;1;50;0;0.7987733410000004;1
99;1;50;0;0.8671983820000007;1
105;2;50;0;0.9352251990000005;2
102;3;50;0;1.0081942970000002;3
97;3;50;0;1.0755730889999997;3
105;4;51;0;1.1408170230000012;4
99;6;51;0;1.205124929000001;6
94;7;51;0;1.270231495;8
101;7;52;0;1.334339291;8
99;7;52;0;1.4041803059999998;8
93;8;52;0;1.4724550390000006;9
100;9;52;0;1.535928502;10
94;9;52;0;1.6034901150000005;12
92;9;54;0;1.673354090000001;12
98;10;55;0;1.7409997430000006;13
97;10;58;0;1.81558434;13
91;10;58;0;1.8926907250000005;13
96;14;58;0;1.9645379160000003;17
93;16;58;0;2.0669150220000008;19
99;18;58;0;2.1413412480000007;21
95;20;58;0;2.219931827000001;23
90;20;60;0;2.301186337;23
97;20;60;0;2.3808054180000005;23
93;21;62;0;2.464745452;24
90;22;63;0;2.552925947000001;26
98;23;63;0;2.634210273;27
93;26;63;0;2.7177006300000004;30
91;28;63;0;2.8022845629999997;32
97;30;64;0;2.890093801;35
93;31;66;0;2.9833548199999997;36
98;31;67;0;3.0739484070000005;38
96;32;67;0;3.1635966790000003;40
104;32;67;0;3.258746975;40
108;33;67;0;3.4586992089999997;45
105;33;67;0;3.5681103750000007;47
102;34;67;0;3.6687088020000003;49
106;34;67;0;3.7673579869999996;51
102;34;67;0;3.8729266329999996;52
102;34;68;0;3.977567221;52
105;35;68;0;4.077900598;55
100;35;68;0;4.175746774000001;56
107;36;68;0;4.270700662;58
104;37;69;0;4.407394414;60
105;38;71;0;4.5151076859999995;63
100;39;71;0;4.6172300129999995;65
106;40;71;0;4.712249722;68
104;40;72;0;4.814735732;68
101;41;73;0;4.921369997;70
105;41;75;0;5.0236688119999995;72
100;42;75;0;5.124941228;75
109;42;75;0;5.222015042;76
104;43;75;0;5.324378008000001;78
103;43;75;0;5.43278013;79
109;44;76;0;5.539086308000001;81
99;45;76;0;5.647938895;82
105;45;76;0;5.747638251000001;83
99;45;76;0;5.868281315;83
103;45;79;0;5.979427446;86
97;45;81;0;6.135079997000001;89
99;46;82;0;6.2405156150000005;93
93;47;83;0;6.348204502000001;95
98;47;83;0;6.452917113000001;96
93;48;84;0;6.561849205000001;99
101;50;84;0;6.664993935000001;101
97;51;84;0;6.773244874;104
90;51;84;0;7.0024716499999995;110
95;51;87;0;7.132194249;113
92;52;89;0;7.235471782;115
96;54;90;0;7.345483189;119
94;54;90;0;7.473311087;120
96;58;90;0;7.580351039000001;125
93;58;91;0;7.678109163000001;127
94;59;91;0;7.781038965;132
92;59;91;0;7.938045832000001;132
