100;0;20;0;0.03576875599999951;0
99;0;20;0;0.0721616609999991;0
96;0;20;0;0.10615692300000035;0
94;0;20;0;0.14003489599999952;0
91;0;20;0;0.20537790399999878;0
88;0;20;0;0.23778147499999847;0
85;0;20;0;0.2693658939999999;0
83;0;20;0;0.3310323089999976;0
81;0;20;0;0.3619501679999999;0
91;0;20;0;0.3923463569999974;0
87;0;20;0;0.4245683609999986;0
86;0;20;0;0.4569332939999988;0
83;0;20;0;0.48959407799999966;0
81;0;20;0;0.5219813789999996;0
78;2;20;0;0.5575986509999993;2
75;2;20;0;0.5905228399999984;2
72;2;20;0;0.6252017579999993;2
67;2;20;0;0.6865137849999989;2
65;2;20;0;0.7167682289999995;2
64;2;22;0;0.748694382;2
63;2;22;0;0.7802040399999974;2
73;2;22;0;0.8110486399999992;2
70;2;22;0;0.8767001749999999;2
67;2;22;0;0.9097044079999996;2
65;2;22;0;0.9410337429999984;2
64;2;22;0;0.9728111290000001;2
62;3;23;0;1.0066328690000006;3
60;3;23;0;1.0403582119999975;3
60;3;24;0;1.0751052049999998;3
59;3;24;0;1.1081230319999982;3
58;3;24;0;1.1426611459999982;4
55;3;24;0;1.2078434889999983;4
64;3;24;0;1.2388004269999975;4
64;3;25;0;1.2740252390000002;4
62;3;25;0;1.3743312669999987;4
61;3;25;0;1.4075943389999992;4
60;3;26;0;1.4413612749999984;4
58;4;26;0;1.4744815649999978;5
57;4;26;0;1.5072370159999977;5
55;4;26;0;1.5409933619999983;5
54;4;26;0;1.573416022;5
63;4;26;0;1.6700787389999974;5
61;4;26;0;1.703716645;5
60;5;26;0;1.7374976089999983;6
58;6;26;0;1.7708212919999973;7
57;6;27;0;1.8030092039999985;7
56;6;27;0;1.8380120469999994;7
55;6;27;0;1.870742878999998;7
54;6;27;0;1.9032588269999984;8
53;6;27;0;1.9693419399999996;8
52;6;27;0;2.0024347769999977;8
52;6;28;0;2.035296015;8
51;6;28;0;2.067142217999997;8
60;6;28;0;2.098771052;8
59;6;28;0;2.1322969699999987;8
59;6;29;0;2.166755895999998;8
55;6;29;0;2.2337235529999973;8
53;6;31;0;2.3341263740000002;9
51;6;31;0;2.3684016969999995;9
50;7;31;0;2.4669860829999983;10
59;7;31;0;2.4991591569999976;10
57;7;31;0;2.572636211999999;10
55;7;32;0;2.6087342719999995;10
54;7;32;0;2.646146238;10
53;7;32;0;2.6800057959999997;10
52;8;32;0;2.748927727999998;11
50;8;32;0;2.783077787;11
57;8;32;0;2.9180262239999983;11
56;8;32;0;2.953571415999999;11
54;8;33;0;3.0861524540000005;11
53;8;33;0;3.1210565999999993;11
49;8;33;0;3.1561025779999987;11
47;9;33;0;3.189271486999999;12
47;9;34;0;3.2567177560000005;12
56;9;34;0;3.3218065139999986;12
55;9;34;0;3.3931077199999997;12
54;9;34;0;3.428442155999999;12
53;9;34;0;3.4636027219999974;13
52;9;34;0;3.5694509120000006;13
51;9;34;0;3.605658984999998;13
50;9;34;0;3.6421771829999976;13
49;10;34;0;3.710011591999997;14
59;10;34;0;3.743898302999998;14
58;10;34;0;3.780638864;14
56;10;34;0;3.8166464849999997;14
55;10;34;0;3.8873853919999988;15
54;10;34;0;3.9221419859999997;15
51;11;34;0;3.9571081039999996;17
50;11;34;0;4.024884676999999;17
47;11;34;0;4.0605221679999985;17
46;11;34;0;4.094359708999999;18
54;11;34;0;4.162094355999997;18
52;12;35;0;4.19924421;20
50;13;35;0;4.235158264999999;21
49;13;35;0;4.2708063219999985;21
47;14;35;0;4.30563205;22
46;14;35;0;4.3734490820000005;23
44;14;35;0;4.407498815;23
43;14;35;0;4.440576008999997;23
40;14;35;0;4.473699327999999;24
39;14;35;0;4.538237154999997;24
49;14;35;0;4.570195219999999;24
48;15;35;0;4.643105536;25
47;15;35;0;4.67813391;25
46;15;35;0;4.712363934999999;26
44;17;35;0;4.781478112999999;28
43;18;35;0;4.880132625999998;29
42;18;35;0;4.912145324999997;30
50;18;35;0;4.9753379859999995;30
49;18;35;0;5.010205459999998;30
48;18;35;0;5.081370605;30
47;18;35;0;5.186631749;30
46;18;35;0;5.221189432999999;30
45;18;35;0;5.254568926999998;30
44;18;35;0;5.321026242999999;31
41;18;35;0;5.353367066000001;32
51;18;35;0;5.3843018990000004;32
48;18;35;0;5.4884004090000005;34
47;18;35;0;5.557879829999997;34
46;18;35;0;5.5926198089999986;34
46;18;36;0;5.627152915;34
43;18;36;0;5.665951767999999;35
51;19;36;0;5.7817939949999975;36
50;20;36;0;5.880413950999998;37
49;20;36;0;5.918716813;37
46;22;36;0;6.038077505;39
45;22;36;0;6.072431242;39
44;22;36;0;6.139985856999999;40
43;23;36;0;6.176584337999998;41
52;23;36;0;6.209325892999999;41
51;23;36;0;6.245091744;41
50;23;37;0;6.282326824999998;41
49;23;37;0;6.317368554999998;42
48;23;37;0;6.3511261759999975;43
46;23;37;0;6.41585263;43
45;23;37;0;6.448000278999999;43
42;25;37;0;6.479057579999999;45
38;25;37;0;6.509124933999999;48
37;25;37;0;6.538148189999998;49
36;25;37;0;6.566343004;49
36;25;38;0;6.596331138;49
45;25;38;0;6.6295886039999985;49
42;25;38;0;6.695206572;49
41;25;38;0;6.7282985429999975;49
38;25;38;0;6.760724253999999;51
36;25;38;0;6.791356156999999;51
35;26;38;0;6.8217705189999975;52
34;26;37;1;6.853368296999999;48
32;27;37;1;6.883453885999998;50
31;27;37;1;6.91258612;51
29;27;37;1;6.941373935999998;52
29;27;38;1;6.995834432999999;52
26;27;38;1;7.022017271999999;53
36;27;38;1;7.047812467;53
35;27;38;1;7.078096309999999;53
33;27;38;1;7.107794728999998;54
33;27;39;1;7.1373163260000005;54
32;27;39;1;7.166849966999997;54
31;27;39;1;7.224265196999998;55
29;27;39;1;7.280835002;55
28;27;40;1;7.391669589999999;55
27;27;41;1;7.42003261;55
26;27;41;1;7.446653508999997;56
34;26;40;2;7.471438664999997;53
32;27;40;2;7.529633677;55
30;27;40;2;7.583707338;56
29;27;40;2;7.825570298999999;56
28;26;39;3;7.850422438999999;52
38;26;39;3;7.875088443999999;52
37;27;39;3;7.9330370279999975;53
36;27;39;3;8.033373886;53
35;27;39;3;8.065314863999998;53
34;27;39;3;8.093684030999999;53
33;27;39;3;8.184272371999999;53
42;27;39;3;8.278172427999998;53
41;28;39;3;8.325327847;54
41;27;38;4;8.433562677999998;49
40;27;38;4;8.500023752;49
38;27;38;4;8.532292307999999;50
36;26;37;5;8.593770607;47
34;25;36;6;8.626081087;43
33;25;36;6;8.654868087;43
32;25;36;6;8.683207501999998;44
42;25;36;6;8.711456899999998;44
41;25;36;6;8.744296759999997;44
41;24;35;7;8.807337713999999;41
38;24;35;7;8.838552887999999;41
37;23;34;8;8.898996305999997;34
36;23;34;8;8.929108589999998;34
35;23;34;8;8.959735576;34
34;23;34;8;8.989800021;34
33;23;34;8;9.048749528999998;35
42;24;34;8;9.135245037999997;36
42;23;33;9;9.260943461;34
41;23;33;9;9.323201571999999;34
39;23;33;9;9.389999581999998;35
38;23;33;9;9.419714771999999;35
37;23;33;9;9.448357559999998;35
36;23;33;9;9.475764073;35
35;23;33;9;9.503343468999997;35
44;23;33;9;9.559278807999998;35
43;23;33;9;9.591534834999997;35
42;23;33;9;9.692487136;36
41;23;33;9;9.78797441;36
40;23;34;9;9.816665449999999;36
39;22;33;10;9.847598631;34
38;22;33;10;9.874794415;34
38;21;32;11;9.901947659999998;32
37;21;31;12;9.954841907999999;31
45;21;31;12;9.980499605999999;31
44;22;31;12;10.00902027;32
43;23;31;12;10.066459007999999;33
42;23;32;12;10.095241277;34
41;23;32;12;10.122905733;34
40;23;32;12;10.151849171999999;34
39;23;32;12;10.179887390999998;35
37;23;32;12;10.207331126;36
36;23;32;12;10.233751526999999;36
35;23;32;12;10.259226226;36
35;22;31;13;10.310014659;34
34;21;30;14;10.334668727;33
33;21;30;14;10.359131113;33
